control;ano;quantidade_kg;type
tintas_torrontes;1985;0;processamento_viniferas
tintas_tintabarroca;1985;0;processamento_viniferas
tintas_tintaroriz;1985;0;processamento_viniferas
tintas_tourigafrancesa;1985;0;processamento_viniferas
tintas_touriganacional;1985;0;processamento_viniferas
tintas_tintamadeira;1985;2508;processamento_viniferas
tintas_tintoria;1985;21260;processamento_viniferas
tintas_trincdeira;1985;0;processamento_viniferas
tintas_trousseau;1985;0;processamento_viniferas
tintas_zinfael;1985;198;processamento_viniferas
tintas_outras1;1985;0;processamento_viniferas
brancaserosadas;1985;66103513;processamento_viniferas
brancaserosadas_aliatico;1985;0;processamento_viniferas
brancaserosadas_aligote;1985;0;processamento_viniferas
brancaserosadas_altesse;1985;36111;processamento_viniferas
brancaserosadas_alvarinho;1985;0;processamento_viniferas
brancaserosadas_arriloba;1985;0;processamento_viniferas
brancaserosadas_auxerrois;1985;2020;processamento_viniferas
brancaserosadas_burger;1985;2665;processamento_viniferas
brancaserosadas_chardonnay;1985;191484;processamento_viniferas
brancaserosadas_chasselas;1985;160169;processamento_viniferas
brancaserosadas_cheninblanc;1985;40276;processamento_viniferas
brancaserosadas_clairette_1;1985;13929;processamento_viniferas
brancaserosadas_colombard;1985;0;processamento_viniferas
brancaserosadas_flora;1985;53233;processamento_viniferas
brancaserosadas_garganega;1985;0;processamento_viniferas
brancaserosadas_gewurztraminer;1985;88037;processamento_viniferas
brancaserosadas_gouveio;1985;0;processamento_viniferas
brancaserosadas_grosmanseng;1985;0;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;1985;0;processamento_viniferas
brancaserosadas_maccabeo;1985;0;processamento_viniferas
brancaserosadas_malvasia;1985;3422293;processamento_viniferas
brancaserosadas_malvasiaamarela;1985;0;processamento_viniferas
brancaserosadas_malvasiabianca;1985;0;processamento_viniferas
brancaserosadas_malvasiachianti;1985;0;processamento_viniferas
brancaserosadas_malvasiaverde;1985;0;processamento_viniferas
brancaserosadas_malvasiadicaia;1985;0;processamento_viniferas
brancaserosadas_malvasiaistriana;1985;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1985;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1985;0;processamento_viniferas
brancaserosadas_moscato_branco;1985;18464456;processamento_viniferas
brancaserosadas_moscatocanelli;1985;0;processamento_viniferas
brancaserosadas_moscatogiallo;1985;0;processamento_viniferas
brancaserosadas_moscatonazareno;1985;0;processamento_viniferas
brancaserosadas_moscatobiancor2;1985;0;processamento_viniferas
brancaserosadas_moscatodealexaria;1985;0;processamento_viniferas
brancaserosadas_moscatorosado;1985;0;processamento_viniferas
brancaserosadas_muscatapetitsgrains;1985;0;processamento_viniferas
brancaserosadas_mullerthurgau;1985;2028;processamento_viniferas
brancaserosadas_muscadelle;1985;0;processamento_viniferas
brancaserosadas_ora;1985;0;processamento_viniferas
brancaserosadas_palomino;1985;30395;processamento_viniferas
brancaserosadas_petitmanseng;1985;0;processamento_viniferas
brancaserosadas_peverella;1985;2630718;processamento_viniferas
brancaserosadas_pinotblanc;1985;129010;processamento_viniferas
brancaserosadas_pinotgris;1985;0;processamento_viniferas
brancaserosadas_prosecco;1985;108830;processamento_viniferas
brancaserosadas_redveltliner;1985;4689;processamento_viniferas
brancaserosadas_rieslingitalico;1985;7207668;processamento_viniferas
brancaserosadas_rieslingrenano;1985;163005;processamento_viniferas
brancaserosadas_sauvignonblanc_2;1985;190061;processamento_viniferas
brancaserosadas_sauvignongris;1985;0;processamento_viniferas
brancaserosadas_searanova;1985;1640;processamento_viniferas
brancaserosadas_semillon;1985;7393292;processamento_viniferas
brancaserosadas_schonburger;1985;0;processamento_viniferas
brancaserosadas_sylvaner;1985;73591;processamento_viniferas
brancaserosadas_tocaifriulano;1985;923;processamento_viniferas
brancaserosadas_trebbiano;1985;24178593;processamento_viniferas
brancaserosadas_trebbianotoscano;1985;0;processamento_viniferas
brancaserosadas_verdea;1985;0;processamento_viniferas
brancaserosadas_verdelho;1985;7900;processamento_viniferas
brancaserosadas_verdiso;1985;23684;processamento_viniferas
brancaserosadas_vermentino;1985;32124;processamento_viniferas
brancaserosadas_vernaccia;1985;1450663;processamento_viniferas
brancaserosadas_viogner;1985;0;processamento_viniferas
brancaserosadas_viognier;1985;0;processamento_viniferas
brancaserosadas_outras_3;1985;26;processamento_viniferas
tintas;1986;18736158;processamento_viniferas
tintas_alicantebouschet;1986;6677;processamento_viniferas
tintas_ancelota;1986;0;processamento_viniferas
tintas_aramon;1986;0;processamento_viniferas
tintas_alfrocheiro;1986;0;processamento_viniferas
tintas_arinarnoa;1986;0;processamento_viniferas
tintas_aspirantbouschet;1986;0;processamento_viniferas
tintas_barbera;1986;3553090;processamento_viniferas
tintas_bonarda;1986;877037;processamento_viniferas
tintas_cabernetfranc;1986;6403968;processamento_viniferas
tintas_cabernetsauvignon;1986;539711;processamento_viniferas
tintas_caladoc;1986;0;processamento_viniferas
tintas_campanario;1986;845;processamento_viniferas
tintas_canaiolo;1986;271645;processamento_viniferas
tintas_carignan;1986;1508;processamento_viniferas
tintas_carmenere;1986;61422;processamento_viniferas
tintas_castelao;1986;0;processamento_viniferas
tintas_corvina;1986;0;processamento_viniferas
tintas_croatina;1986;0;processamento_viniferas
tintas_cinsaut;1986;2446;processamento_viniferas
tintas_domfelder;1986;0;processamento_viniferas
tintas_dolcetto;1986;0;processamento_viniferas
tintas_durif;1986;0;processamento_viniferas
tintas_egiodola;1986;0;processamento_viniferas
tintas_ekigaina;1986;0;processamento_viniferas
tintas_festival_sugraone;1986;0;processamento_viniferas
tintas_franconia;1986;0;processamento_viniferas
tintas_freisa;1986;0;processamento_viniferas
tintas_gamaystromain;1986;788089;processamento_viniferas
tintas_gamaybeaujolais;1986;0;processamento_viniferas
tintas_granoir;1986;21;processamento_viniferas
tintas_grenache;1986;15851;processamento_viniferas
tintas_jaen;1986;0;processamento_viniferas
tintas_lagrein;1986;0;processamento_viniferas
tintas_lambrusco;1986;6245;processamento_viniferas
tintas_malbec;1986;23431;processamento_viniferas
tintas_marzemina;1986;159440;processamento_viniferas
tintas_merlot;1986;4775740;processamento_viniferas
tintas_marselan;1986;0;processamento_viniferas
tintas_misturadeuvasviniferastinto;1986;0;processamento_viniferas
tintas_molinera;1986;0;processamento_viniferas
tintas_montepulciano;1986;0;processamento_viniferas
tintas_moscatobailey;1986;0;processamento_viniferas
tintas_napagamay;1986;0;processamento_viniferas
tintas_nebbiolo;1986;357;processamento_viniferas
tintas_petitverdot;1986;0;processamento_viniferas
tintas_petitesirah;1986;99786;processamento_viniferas
tintas_pinotage;1986;13483;processamento_viniferas
tintas_pinotnoir;1986;202820;processamento_viniferas
tintas_pinotsaintgeorge;1986;47600;processamento_viniferas
tintas_piriquita;1986;0;processamento_viniferas
tintas_primitivo;1986;0;processamento_viniferas
tintas_rebo;1986;0;processamento_viniferas
tintas_refosco;1986;0;processamento_viniferas
tintas_roinella;1986;0;processamento_viniferas
tintas_rubycabernet;1986;21;processamento_viniferas
tintas_sangiovese;1986;77509;processamento_viniferas
tintas_saperavi;1986;0;processamento_viniferas
tintas_sira_falsa;1986;695871;processamento_viniferas
tintas_tannat;1986;68352;processamento_viniferas
tintas_tempranillo;1986;0;processamento_viniferas
tintas_teroldego;1986;0;processamento_viniferas
tintas_torrontes;1986;0;processamento_viniferas
tintas_tintabarroca;1986;0;processamento_viniferas
tintas_tintaroriz;1986;0;processamento_viniferas
tintas_tourigafrancesa;1986;0;processamento_viniferas
tintas_touriganacional;1986;0;processamento_viniferas
tintas_tintamadeira;1986;1733;processamento_viniferas
tintas_tintoria;1986;0;processamento_viniferas
tintas_trincdeira;1986;0;processamento_viniferas
tintas_trousseau;1986;0;processamento_viniferas
tintas_zinfael;1986;41460;processamento_viniferas
tintas_outras1;1986;0;processamento_viniferas
brancaserosadas;1986;47542250;processamento_viniferas
brancaserosadas_aliatico;1986;0;processamento_viniferas
brancaserosadas_aligote;1986;0;processamento_viniferas
brancaserosadas_altesse;1986;43477;processamento_viniferas
brancaserosadas_alvarinho;1986;0;processamento_viniferas
brancaserosadas_arriloba;1986;0;processamento_viniferas
brancaserosadas_auxerrois;1986;0;processamento_viniferas
brancaserosadas_burger;1986;20591;processamento_viniferas
brancaserosadas_chardonnay;1986;352746;processamento_viniferas
brancaserosadas_chasselas;1986;123305;processamento_viniferas
brancaserosadas_cheninblanc;1986;110067;processamento_viniferas
brancaserosadas_clairette_1;1986;12182;processamento_viniferas
brancaserosadas_colombard;1986;14480;processamento_viniferas
brancaserosadas_flora;1986;52143;processamento_viniferas
brancaserosadas_garganega;1986;0;processamento_viniferas
brancaserosadas_gewurztraminer;1986;206986;processamento_viniferas
brancaserosadas_gouveio;1986;0;processamento_viniferas
brancaserosadas_grosmanseng;1986;0;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;1986;0;processamento_viniferas
brancaserosadas_maccabeo;1986;0;processamento_viniferas
brancaserosadas_malvasia;1986;2261265;processamento_viniferas
brancaserosadas_malvasiaamarela;1986;0;processamento_viniferas
brancaserosadas_malvasiabianca;1986;0;processamento_viniferas
brancaserosadas_malvasiachianti;1986;0;processamento_viniferas
brancaserosadas_malvasiaverde;1986;0;processamento_viniferas
brancaserosadas_malvasiadicaia;1986;0;processamento_viniferas
brancaserosadas_malvasiaistriana;1986;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1986;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1986;0;processamento_viniferas
brancaserosadas_moscato_branco;1986;12858661;processamento_viniferas
brancaserosadas_moscatocanelli;1986;7554;processamento_viniferas
brancaserosadas_moscatogiallo;1986;0;processamento_viniferas
brancaserosadas_moscatonazareno;1986;0;processamento_viniferas
brancaserosadas_moscatobiancor2;1986;0;processamento_viniferas
brancaserosadas_moscatodealexaria;1986;0;processamento_viniferas
brancaserosadas_moscatorosado;1986;0;processamento_viniferas
brancaserosadas_muscatapetitsgrains;1986;0;processamento_viniferas
brancaserosadas_mullerthurgau;1986;7026;processamento_viniferas
brancaserosadas_muscadelle;1986;0;processamento_viniferas
brancaserosadas_ora;1986;0;processamento_viniferas
brancaserosadas_palomino;1986;46533;processamento_viniferas
brancaserosadas_petitmanseng;1986;0;processamento_viniferas
brancaserosadas_peverella;1986;2036768;processamento_viniferas
brancaserosadas_pinotblanc;1986;168354;processamento_viniferas
brancaserosadas_pinotgris;1986;0;processamento_viniferas
brancaserosadas_prosecco;1986;122524;processamento_viniferas
brancaserosadas_redveltliner;1986;2522;processamento_viniferas
brancaserosadas_rieslingitalico;1986;4267206;processamento_viniferas
brancaserosadas_rieslingrenano;1986;426596;processamento_viniferas
brancaserosadas_sauvignonblanc_2;1986;250087;processamento_viniferas
brancaserosadas_sauvignongris;1986;0;processamento_viniferas
brancaserosadas_searanova;1986;965;processamento_viniferas
brancaserosadas_semillon;1986;6503648;processamento_viniferas
brancaserosadas_schonburger;1986;0;processamento_viniferas
brancaserosadas_sylvaner;1986;66793;processamento_viniferas
brancaserosadas_tocaifriulano;1986;1821;processamento_viniferas
brancaserosadas_trebbiano;1986;16567251;processamento_viniferas
brancaserosadas_trebbianotoscano;1986;0;processamento_viniferas
brancaserosadas_verdea;1986;809;processamento_viniferas
brancaserosadas_verdelho;1986;7785;processamento_viniferas
brancaserosadas_verdiso;1986;0;processamento_viniferas
brancaserosadas_vermentino;1986;22409;processamento_viniferas
brancaserosadas_vernaccia;1986;978903;processamento_viniferas
brancaserosadas_viogner;1986;0;processamento_viniferas
brancaserosadas_viognier;1986;0;processamento_viniferas
brancaserosadas_outras_3;1986;793;processamento_viniferas
tintas;1987;17213860;processamento_viniferas
tintas_alicantebouschet;1987;16210;processamento_viniferas
tintas_ancelota;1987;0;processamento_viniferas
tintas_aramon;1987;0;processamento_viniferas
tintas_alfrocheiro;1987;0;processamento_viniferas
tintas_arinarnoa;1987;0;processamento_viniferas
tintas_aspirantbouschet;1987;0;processamento_viniferas
tintas_barbera;1987;2845387;processamento_viniferas
tintas_bonarda;1987;658716;processamento_viniferas
tintas_cabernetfranc;1987;6616589;processamento_viniferas
tintas_cabernetsauvignon;1987;827942;processamento_viniferas
tintas_caladoc;1987;0;processamento_viniferas
tintas_campanario;1987;1090;processamento_viniferas
tintas_canaiolo;1987;139047;processamento_viniferas
tintas_carignan;1987;359;processamento_viniferas
tintas_carmenere;1987;41224;processamento_viniferas
tintas_castelao;1987;0;processamento_viniferas
tintas_corvina;1987;0;processamento_viniferas
tintas_croatina;1987;0;processamento_viniferas
tintas_cinsaut;1987;5871;processamento_viniferas
tintas_domfelder;1987;0;processamento_viniferas
tintas_dolcetto;1987;0;processamento_viniferas
tintas_durif;1987;0;processamento_viniferas
tintas_egiodola;1987;0;processamento_viniferas
tintas_ekigaina;1987;0;processamento_viniferas
tintas_festival_sugraone;1987;0;processamento_viniferas
tintas_franconia;1987;0;processamento_viniferas
tintas_freisa;1987;0;processamento_viniferas
tintas_gamaystromain;1987;603449;processamento_viniferas
tintas_gamaybeaujolais;1987;0;processamento_viniferas
tintas_granoir;1987;56;processamento_viniferas
tintas_grenache;1987;6043;processamento_viniferas
tintas_jaen;1987;0;processamento_viniferas
tintas_lagrein;1987;0;processamento_viniferas
tintas_lambrusco;1987;7887;processamento_viniferas
tintas_malbec;1987;10121;processamento_viniferas
tintas_marzemina;1987;162480;processamento_viniferas
tintas_merlot;1987;4310762;processamento_viniferas
tintas_marselan;1987;0;processamento_viniferas
tintas_misturadeuvasviniferastinto;1987;0;processamento_viniferas
tintas_molinera;1987;0;processamento_viniferas
tintas_montepulciano;1987;0;processamento_viniferas
tintas_moscatobailey;1987;0;processamento_viniferas
tintas_napagamay;1987;0;processamento_viniferas
tintas_nebbiolo;1987;4000;processamento_viniferas
tintas_petitverdot;1987;0;processamento_viniferas
tintas_petitesirah;1987;61205;processamento_viniferas
tintas_pinotage;1987;9527;processamento_viniferas
tintas_pinotnoir;1987;125181;processamento_viniferas
tintas_pinotsaintgeorge;1987;45000;processamento_viniferas
tintas_piriquita;1987;0;processamento_viniferas
tintas_primitivo;1987;0;processamento_viniferas
tintas_rebo;1987;0;processamento_viniferas
tintas_refosco;1987;0;processamento_viniferas
tintas_roinella;1987;0;processamento_viniferas
tintas_rubycabernet;1987;700;processamento_viniferas
tintas_sangiovese;1987;90701;processamento_viniferas
tintas_saperavi;1987;0;processamento_viniferas
tintas_sira_falsa;1987;520216;processamento_viniferas
tintas_tannat;1987;43762;processamento_viniferas
tintas_tempranillo;1987;0;processamento_viniferas
tintas_teroldego;1987;0;processamento_viniferas
tintas_torrontes;1987;0;processamento_viniferas
tintas_tintabarroca;1987;0;processamento_viniferas
tintas_tintaroriz;1987;0;processamento_viniferas
tintas_tourigafrancesa;1987;0;processamento_viniferas
tintas_touriganacional;1987;0;processamento_viniferas
tintas_tintamadeira;1987;179;processamento_viniferas
tintas_tintoria;1987;14930;processamento_viniferas
tintas_trincdeira;1987;0;processamento_viniferas
tintas_trousseau;1987;0;processamento_viniferas
